file,height,width,merge_eps_px,corners_raw,corners_merged
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c327.png,45,42,2,66,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c328.png,44,36,2,41,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c329.png,29,28,2,21,13
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c33.png,55,64,2,84,62
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c330.png,32,20,2,20,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c331.png,38,31,2,42,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c332.png,29,41,2,41,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c333.png,25,25,2,12,9
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c334.png,25,27,2,16,14
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c335.png,31,32,2,31,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c336.png,54,62,2,66,54
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c337.png,50,37,2,80,57
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c338.png,54,36,2,72,47
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c339.png,43,56,2,90,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c34.png,40,31,2,39,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c340.png,38,38,2,43,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c341.png,36,44,2,45,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c342.png,30,30,2,27,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c343.png,30,20,2,25,20
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c344.png,31,40,2,32,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c346.png,31,39,2,26,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c347.png,33,31,2,24,21
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c348.png,24,24,2,18,15
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c349.png,28,36,2,31,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c35.png,40,40,2,47,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c350.png,29,21,2,26,20
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c351.png,66,61,2,88,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c352.png,57,48,2,98,80
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c353.png,54,41,2,55,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c354.png,54,50,2,73,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c355.png,52,52,2,77,68
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c356.png,50,44,2,55,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c357.png,51,45,2,73,62
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c358.png,48,49,2,73,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c359.png,55,68,2,63,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c36.png,43,39,2,55,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c360.png,36,48,2,54,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c361.png,31,26,2,17,15
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c362.png,38,33,2,42,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c363.png,36,25,2,27,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c364.png,33,21,2,24,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c365.png,36,28,2,38,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c366.png,24,25,2,13,10
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c367.png,24,24,2,19,14
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c368.png,63,50,2,86,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c369.png,48,40,2,55,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c37.png,44,42,2,55,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c370.png,55,33,2,83,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c371.png,43,30,2,53,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c372.png,36,32,2,31,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c373.png,51,49,2,82,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c374.png,39,50,2,60,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c375.png,40,38,2,39,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c376.png,27,32,2,21,14
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c377.png,29,32,2,23,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c378.png,32,48,2,50,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c379.png,31,32,2,25,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c38.png,40,25,2,27,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c380.png,32,32,2,27,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c381.png,41,48,2,58,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c383.png,54,33,2,65,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c384.png,48,43,2,55,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c385.png,49,51,2,79,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c386.png,51,61,2,102,79
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c387.png,48,53,2,83,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c388.png,43,52,2,90,67
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c389.png,52,56,2,90,68
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c39.png,36,38,2,31,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c390.png,38,36,2,37,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c391.png,40,25,2,38,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c393.png,37,56,2,60,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c394.png,24,32,2,22,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c395.png,31,48,2,51,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c396.png,45,64,2,69,54
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c397.png,40,37,2,43,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c398.png,43,45,2,63,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c399.png,43,57,2,71,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c4.png,44,50,2,71,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c40.png,32,21,2,19,16
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c400.png,43,41,2,50,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c401.png,53,33,2,51,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c402.png,45,51,2,67,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c403.png,51,49,2,76,57
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c404.png,42,25,2,38,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c405.png,38,37,2,41,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c406.png,31,39,2,35,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c407.png,33,48,2,45,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c408.png,38,52,2,67,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c409.png,21,27,2,14,12
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c41.png,31,41,2,31,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c410.png,49,38,2,63,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c411.png,38,29,2,32,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c412.png,60,51,2,88,76
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c413.png,53,48,2,93,68
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c414.png,48,57,2,77,57
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c415.png,52,39,2,69,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c416.png,52,45,2,79,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c418.png,43,29,2,41,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c419.png,37,26,2,26,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c42.png,33,39,2,41,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c420.png,37,19,2,22,18
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c421.png,31,38,2,28,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c422.png,44,32,2,43,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c423.png,28,48,2,25,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c424.png,30,36,2,23,20
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c425.png,20,32,2,15,13
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c426.png,60,61,2,81,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c427.png,53,50,2,71,60
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c428.png,55,51,2,68,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c429.png,24,32,2,21,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c43.png,65,30,2,56,46
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c430.png,51,55,2,83,68
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c431.png,50,33,2,51,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c432.png,48,55,2,83,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c433.png,39,38,2,40,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c434.png,38,43,2,61,46
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c435.png,32,42,2,30,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c436.png,45,45,2,47,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c437.png,38,29,2,39,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c438.png,30,39,2,32,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c439.png,43,45,2,59,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c44.png,55,48,2,65,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c440.png,38,30,2,42,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c441.png,29,33,2,37,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c442.png,25,25,2,19,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c443.png,36,37,2,49,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c45.png,56,42,2,72,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c46.png,45,48,2,62,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c47.png,48,33,2,59,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c48.png,50,38,2,48,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c49.png,39,36,2,57,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c5.png,42,41,2,48,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c50.png,41,31,2,47,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c51.png,45,39,2,48,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c52.png,37,30,2,26,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c53.png,28,41,2,27,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c54.png,28,30,2,25,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c55.png,32,29,2,25,16
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c56.png,62,33,2,64,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c57.png,52,40,2,82,62
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c58.png,51,30,2,49,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c59.png,41,43,2,47,41
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c6.png,38,33,2,36,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c60.png,52,31,2,59,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c61.png,36,32,2,33,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c62.png,39,33,2,38,33
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c63.png,29,27,2,18,15
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c64.png,21,21,2,15,14
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c65.png,29,43,2,27,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c66.png,33,31,2,22,18
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c67.png,27,20,2,18,10
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c68.png,63,36,2,95,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c69.png,49,28,2,34,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c7.png,48,43,2,64,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c70.png,53,40,2,57,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c71.png,53,44,2,73,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c72.png,53,30,2,61,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c73.png,53,36,2,67,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c74.png,54,44,2,88,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c75.png,44,36,2,45,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c76.png,41,26,2,37,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c77.png,42,45,2,61,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c78.png,32,32,2,22,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c79.png,27,31,2,21,18
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c8.png,32,28,2,31,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c80.png,48,45,2,71,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c82.png,42,31,2,46,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c84.png,43,40,2,44,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c85.png,63,49,2,97,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c86.png,55,43,2,85,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c87.png,39,31,2,50,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c88.png,36,38,2,38,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c89.png,42,55,2,77,60
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c9.png,33,26,2,24,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c90.png,37,25,2,23,18
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c91.png,28,26,2,23,15
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c92.png,28,38,2,26,21
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c93.png,27,31,2,28,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04844/page_1/c94.png,52,37,2,47,41
