image,corner_count
RC04844/page_3/c126.png,5
RC04844/page_3/c135.png,9
RC04844/page_3/c330.png,28
RC04844/page_3/c358.png,18
RC04844/page_3/c49.png,6
RC04844/page_3/c335.png,41
RC04844/page_3/c116.png,10
RC04844/page_3/c57.png,15
RC04844/page_3/c47.png,11
RC04844/page_3/c269.png,20
RC04844/page_3/c345.png,15
RC04844/page_3/c354.png,15
RC04844/page_3/c393.png,12
RC04844/page_3/c104.png,19
RC04844/page_3/c404.png,7
RC04844/page_3/c186.png,5
RC04844/page_3/c366.png,6
RC04844/page_3/c15.png,10
RC04844/page_3/c332.png,18
RC04844/page_3/c452.png,2
RC04844/page_3/c329.png,9
RC04844/page_3/c24.png,28
RC04844/page_3/c410.png,18
RC04844/page_3/c411.png,18
RC04844/page_3/c439.png,13
RC04844/page_3/c193.png,34
RC04844/page_3/c250.png,12
RC04844/page_3/c229.png,24
RC04844/page_3/c156.png,4
RC04844/page_3/c11.png,21
RC04844/page_3/c96.png,17
RC04844/page_3/c182.png,18
RC04844/page_3/c361.png,10
RC04844/page_3/c334.png,21
RC04844/page_3/c282.png,9
RC04844/page_3/c59.png,29
RC04844/page_3/c212.png,36
RC04844/page_3/c189.png,19
RC04844/page_3/c208.png,28
RC04844/page_3/c80.png,18
RC04844/page_3/c276.png,29
RC04844/page_3/c51.png,3
RC04844/page_3/c216.png,16
RC04844/page_3/c305.png,5
RC04844/page_3/c302.png,38
RC04844/page_3/c445.png,24
RC04844/page_3/c277.png,13
RC04844/page_3/c453.png,24
RC04844/page_3/c22.png,13
RC04844/page_3/c231.png,38
RC04844/page_3/c45.png,13
RC04844/page_3/c150.png,8
RC04844/page_3/c13.png,33
RC04844/page_3/c9.png,14
RC04844/page_3/c183.png,31
RC04844/page_3/c450.png,8
RC04844/page_3/c173.png,10
RC04844/page_3/c217.png,13
RC04844/page_3/c464.png,15
RC04844/page_3/c400.png,12
RC04844/page_3/c359.png,16
RC04844/page_3/c127.png,11
RC04844/page_3/c213.png,13
RC04844/page_3/c33.png,2
RC04844/page_3/c322.png,16
RC04844/page_3/c373.png,12
RC04844/page_3/c40.png,14
RC04844/page_3/c166.png,18
RC04844/page_3/c124.png,4
RC04844/page_3/c441.png,28
RC04844/page_3/c406.png,15
RC04844/page_3/c440.png,29
RC04844/page_3/c473.png,16
RC04844/page_3/c149.png,5
RC04844/page_3/c184.png,7
RC04844/page_3/c466.png,30
RC04844/page_3/c467.png,32
RC04844/page_3/c144.png,33
RC04844/page_3/c270.png,27
RC04844/page_3/c44.png,16
RC04844/page_3/c344.png,18
RC04844/page_3/c390.png,24
RC04844/page_3/c423.png,19
RC04844/page_3/c247.png,7
RC04844/page_3/c85.png,20
RC04844/page_3/c317.png,21
RC04844/page_3/c190.png,14
RC04844/page_3/c67.png,16
RC04844/page_3/c314.png,9
RC04844/page_3/c87.png,24
RC04844/page_3/c331.png,28
RC04844/page_3/c210.png,3
RC04844/page_3/c18.png,6
RC04844/page_3/c424.png,19
RC04844/page_3/c442.png,3
RC04844/page_3/c416.png,39
RC04844/page_3/c422.png,5
RC04844/page_3/c50.png,12
RC04844/page_3/c234.png,11
RC04844/page_3/c146.png,22
RC04844/page_3/c106.png,14
RC04844/page_3/c192.png,27
RC04844/page_3/c252.png,18
RC04844/page_3/c447.png,2
RC04844/page_3/c206.png,27
RC04844/page_3/c215.png,18
RC04844/page_3/c14.png,10
RC04844/page_3/c381.png,22
RC04844/page_3/c223.png,16
RC04844/page_3/c380.png,2
RC04844/page_3/c248.png,8
RC04844/page_3/c333.png,22
RC04844/page_3/c417.png,12
RC04844/page_3/c383.png,20
RC04844/page_3/c194.png,22
RC04844/page_3/c23.png,16
RC04844/page_3/c227.png,24
RC04844/page_3/c412.png,14
RC04844/page_3/c461.png,17
